ST_CASE,WEATHERNAME,YEAR
121515,Cloudy,2019
121516,Rain,2019
121517,Clear,2019
121519,Clear,2019
121520,Clear,2019
121521,Clear,2019
121522,Clear,2019
121523,Cloudy,2019
121524,Cloudy,2019
121526,Clear,2019
121527,Clear,2019
121528,Clear,2019
121529,Clear,2019
121530,Clear,2019
121531,Clear,2019
121532,Cloudy,2019
121533,Clear,2019
121534,Clear,2019
121535,Clear,2019
121536,Clear,2019
121537,Clear,2019
121538,Clear,2019
121539,Clear,2019
121540,Clear,2019
121541,Clear,2019
121542,Clear,2019
121543,Clear,2019
121544,Clear,2019
121545,Cloudy,2019
121546,Clear,2019
121547,Clear,2019
121548,Clear,2019
121549,Clear,2019
121550,Cloudy,2019
121551,Rain,2019
121552,Clear,2019
121554,Clear,2019
121555,Clear,2019
121556,Clear,2019
121557,Clear,2019
121558,Clear,2019
121559,Clear,2019
121560,Clear,2019
121561,Clear,2019
121562,Clear,2019
121563,Clear,2019
121564,Clear,2019
121565,Clear,2019
121566,Clear,2019
121567,Clear,2019
121568,Clear,2019
121569,Clear,2019
121570,Clear,2019
121571,Clear,2019
121572,Clear,2019
121573,Clear,2019
121574,Clear,2019
121575,Clear,2019
121576,Cloudy,2019
121577,Clear,2019
121579,Clear,2019
121580,Clear,2019
121581,Clear,2019
121582,Clear,2019
121583,Clear,2019
121585,Clear,2019
121587,Clear,2019
121588,Clear,2019
121589,Clear,2019
121590,Clear,2019
121591,Rain,2019
121592,Clear,2019
121593,Clear,2019
121594,Clear,2019
121595,Clear,2019
121596,Clear,2019
121597,Cloudy,2019
121598,Clear,2019
121599,Clear,2019
121600,Cloudy,2019
121601,Clear,2019
121602,Clear,2019
121603,Clear,2019
121604,Clear,2019
121605,Cloudy,2019
121606,Clear,2019
121608,Clear,2019
121609,Clear,2019
121610,Rain,2019
121611,Clear,2019
121612,Clear,2019
121613,Clear,2019
121614,Clear,2019
121615,Clear,2019
121616,Cloudy,2019
121617,Clear,2019
121618,Clear,2019
121619,Rain,2019
121620,Clear,2019
121621,Clear,2019
121622,Clear,2019
121623,Clear,2019
121624,Cloudy,2019
121625,Clear,2019
121626,Clear,2019
121627,Cloudy,2019
121628,Cloudy,2019
121629,Clear,2019
121630,Clear,2019
121631,Clear,2019
121633,Clear,2019
121634,Clear,2019
121635,Clear,2019
121636,Clear,2019
121637,Clear,2019
121638,Clear,2019
121639,Clear,2019
121640,Clear,2019
121641,Cloudy,2019
121642,Clear,2019
121643,Clear,2019
121644,Rain,2019
121645,Cloudy,2019
121646,Clear,2019
121647,Cloudy,2019
121648,Clear,2019
121649,Clear,2019
121651,Clear,2019
121652,Clear,2019
121653,Rain,2019
121654,Rain,2019
121655,Clear,2019
121656,Clear,2019
121657,Cloudy,2019
121658,Clear,2019
121659,Clear,2019
121660,Clear,2019
121661,Cloudy,2019
121662,Rain,2019
121663,Clear,2019
121665,Clear,2019
121666,Clear,2019
121667,Clear,2019
121668,Clear,2019
121669,Clear,2019
121670,Clear,2019
121671,Clear,2019
121672,Clear,2019
121673,Rain,2019
121674,Clear,2019
121675,Clear,2019
121676,Clear,2019
121677,Cloudy,2019
121678,Clear,2019
121679,Clear,2019
121680,Clear,2019
121681,Clear,2019
121682,Cloudy,2019
121683,Clear,2019
121684,Clear,2019
121685,Cloudy,2019
121686,Clear,2019
121687,Clear,2019
121688,Clear,2019
121691,Clear,2019
121692,Other,2019
121693,Clear,2019
121694,Cloudy,2019
121695,Rain,2019
121696,Clear,2019
121697,Clear,2019
121698,Clear,2019
121699,Clear,2019
121700,Clear,2019
121701,Clear,2019
121702,Clear,2019
121703,Clear,2019
121704,Clear,2019
121705,Clear,2019
121706,Clear,2019
121707,Clear,2019
121708,Clear,2019
121709,Clear,2019
121710,Rain,2019
121711,Clear,2019
121712,Clear,2019
121713,Clear,2019
121714,Cloudy,2019
121715,Clear,2019
121716,Clear,2019
121717,Cloudy,2019
121719,Clear,2019
121720,Cloudy,2019
121721,Clear,2019
121723,Cloudy,2019
121724,Cloudy,2019
121725,Rain,2019
121726,Clear,2019
121727,Clear,2019
121728,Clear,2019
121729,Clear,2019
121730,Cloudy,2019
121732,Clear,2019
121733,Clear,2019
121736,Cloudy,2019
121737,Clear,2019
121738,Cloudy,2019
121739,Clear,2019
121740,Clear,2019
121741,Cloudy,2019
121742,Clear,2019
121743,Cloudy,2019
121744,Clear,2019
121745,Clear,2019
121746,Clear,2019
121747,Clear,2019
121748,Clear,2019
121749,Cloudy,2019
121750,Clear,2019
121751,Clear,2019
121752,Clear,2019
121753,Clear,2019
121754,Clear,2019
121755,Clear,2019
121756,Clear,2019
121757,Clear,2019
121758,Clear,2019
121759,Cloudy,2019
121760,Clear,2019
121761,Cloudy,2019
121762,Clear,2019
121764,Cloudy,2019
121765,Clear,2019
121766,Clear,2019
121767,Clear,2019
121768,Clear,2019
121770,Cloudy,2019
121771,Clear,2019
121772,Clear,2019
121773,Clear,2019
121774,Clear,2019
121775,Clear,2019
121776,Clear,2019
121777,Clear,2019
121778,Cloudy,2019
121779,Clear,2019
121780,Clear,2019
121781,Clear,2019
121782,Clear,2019
121783,Cloudy,2019
121785,Rain,2019
121786,Cloudy,2019
121787,Clear,2019
121788,Clear,2019
121789,Clear,2019
121790,Clear,2019
121791,Clear,2019
121792,Clear,2019
121793,Rain,2019
121794,Clear,2019
121796,Clear,2019
121797,Clear,2019
121799,Cloudy,2019
121800,Clear,2019
121801,Cloudy,2019
121803,Cloudy,2019
121804,Clear,2019
121805,Clear,2019
121806,Clear,2019
121807,Clear,2019
121808,Clear,2019
121809,Cloudy,2019
121810,Clear,2019
121811,Clear,2019
121812,Clear,2019
121813,Clear,2019
121814,Clear,2019
121815,Clear,2019
121816,Clear,2019
121817,Cloudy,2019
121818,Clear,2019
121819,Cloudy,2019
121820,Clear,2019
121822,Clear,2019
121823,Clear,2019
121824,Rain,2019
121825,Clear,2019
121826,Clear,2019
121827,Clear,2019
121828,Clear,2019
121829,Clear,2019
121830,Cloudy,2019
121831,Clear,2019
121832,Clear,2019
121833,Clear,2019
121834,Clear,2019
121835,Clear,2019
121836,Cloudy,2019
121837,Clear,2019
121838,Clear,2019
121839,Clear,2019
121840,Cloudy,2019
121841,Clear,2019
121843,Clear,2019
121844,Cloudy,2019
121845,Clear,2019
121846,Clear,2019
121848,Clear,2019
121849,Clear,2019
121850,Clear,2019
121851,Clear,2019
121853,Clear,2019
121854,Clear,2019
121855,Clear,2019
121856,Clear,2019
121857,Clear,2019
121858,Clear,2019
121859,Cloudy,2019
121860,Clear,2019
121861,Clear,2019
121862,Cloudy,2019
121863,Clear,2019
121864,Clear,2019
121865,Rain,2019
121866,Cloudy,2019
121867,Cloudy,2019
121868,Clear,2019
121869,Clear,2019
121870,Cloudy,2019
121871,Rain,2019
121872,Clear,2019
121873,Clear,2019
121874,Cloudy,2019
121875,Clear,2019
121876,Clear,2019
121877,Clear,2019
121878,Clear,2019
121879,Clear,2019
121880,Cloudy,2019
121881,Clear,2019
121882,"Fog, Smog, Smoke",2019
121883,Clear,2019
121884,Rain,2019
121885,Clear,2019
121886,Clear,2019
121887,Clear,2019
121888,Clear,2019
121889,Clear,2019
121890,Cloudy,2019
121892,Clear,2019
121893,Cloudy,2019
121894,Clear,2019
121895,Clear,2019
121896,Cloudy,2019
121897,Clear,2019
121898,Clear,2019
121899,Clear,2019
121901,Clear,2019
121902,Clear,2019
121903,Clear,2019
121904,Clear,2019
121905,Cloudy,2019
121906,Clear,2019
121907,Cloudy,2019
121908,Clear,2019
121909,Clear,2019
121910,Clear,2019
121911,Clear,2019
121912,Clear,2019
121913,Clear,2019
121914,Clear,2019
121915,Cloudy,2019
121916,Cloudy,2019
121917,Clear,2019
121918,Cloudy,2019
121919,Cloudy,2019
121920,Clear,2019
121921,Clear,2019
121922,Clear,2019
121924,Cloudy,2019
121925,Clear,2019
121926,Clear,2019
121927,Cloudy,2019
121928,Cloudy,2019
121929,Clear,2019
121930,Clear,2019
121932,Cloudy,2019
121933,Cloudy,2019
121934,Clear,2019
121935,Cloudy,2019
121936,Cloudy,2019
121937,Cloudy,2019
121938,Rain,2019
121939,Clear,2019
121940,Cloudy,2019
121941,Clear,2019
121942,Clear,2019
121943,Clear,2019
121944,Clear,2019
121945,Clear,2019
121946,Clear,2019
121947,Cloudy,2019
121948,Clear,2019
121949,Clear,2019
121950,Cloudy,2019
121951,Clear,2019
121952,Clear,2019
121953,Clear,2019
121954,Clear,2019
121955,Clear,2019
121956,"Fog, Smog, Smoke",2019
121957,Cloudy,2019
121958,Clear,2019
121959,Rain,2019
121960,Clear,2019
121962,Clear,2019
121963,Rain,2019
121964,Cloudy,2019
121965,Cloudy,2019
121966,Clear,2019
121967,Clear,2019
121968,Clear,2019
121969,Clear,2019
121970,Clear,2019
121973,Clear,2019
121974,Cloudy,2019
121975,Cloudy,2019
121977,Clear,2019
121978,Cloudy,2019
121979,Clear,2019
121980,Clear,2019
121981,Clear,2019
121982,Cloudy,2019
121983,Cloudy,2019
121984,Clear,2019
121985,Rain,2019
121986,Clear,2019
121987,Clear,2019
121990,Cloudy,2019
121992,Clear,2019
121993,Rain,2019
121994,Clear,2019
121995,Clear,2019
121996,Clear,2019
121997,Clear,2019
121998,Clear,2019
121999,Cloudy,2019
122000,Clear,2019
122001,Clear,2019
122002,Clear,2019
122003,Clear,2019
122004,Clear,2019
122005,Cloudy,2019
122006,Clear,2019
122007,Rain,2019
122008,Rain,2019
122010,Clear,2019
122011,Clear,2019
122012,Clear,2019
122013,Clear,2019
122014,Clear,2019
122015,Clear,2019
122016,Clear,2019
122017,Clear,2019
122020,Cloudy,2019
122021,Clear,2019
122022,Clear,2019
122023,Clear,2019
122024,Clear,2019
122025,Clear,2019
122026,Clear,2019
122028,Cloudy,2019
122029,Clear,2019
122030,Clear,2019
122031,Clear,2019
122032,Rain,2019
122034,Clear,2019
122036,Clear,2019
122038,Clear,2019
122039,Clear,2019
122040,Clear,2019
122041,Clear,2019
122042,Clear,2019
122043,Clear,2019
122044,Cloudy,2019
122045,Cloudy,2019
122046,Cloudy,2019
122047,Clear,2019
122048,Cloudy,2019
122049,Rain,2019
122050,Cloudy,2019
122051,Clear,2019
122053,Clear,2019
122054,Clear,2019
122055,Clear,2019
122056,Clear,2019
122057,Clear,2019
122058,Cloudy,2019
122059,Cloudy,2019
122060,Clear,2019
122061,Clear,2019
122062,Clear,2019
122064,Clear,2019
122065,Clear,2019
122066,Clear,2019
122067,Clear,2019
122068,Cloudy,2019
122069,Clear,2019
122070,Clear,2019
122071,Cloudy,2019
122072,Clear,2019
122073,Cloudy,2019
122074,Clear,2019
122075,Clear,2019
122076,Clear,2019
122077,Clear,2019
122078,Clear,2019
122079,Clear,2019
122080,Clear,2019
122081,Clear,2019
122082,Clear,2019
122083,Clear,2019
122084,Clear,2019
122085,Clear,2019
122086,Clear,2019
122087,Cloudy,2019
122088,Clear,2019
122089,Clear,2019
122092,Clear,2019
122093,Clear,2019
122094,Clear,2019
122095,Clear,2019
122096,Cloudy,2019
122097,Clear,2019
122098,Cloudy,2019
122099,Clear,2019
122100,Clear,2019
122101,Clear,2019
122102,Clear,2019
122103,Clear,2019
122105,Clear,2019
122106,Cloudy,2019
122107,Clear,2019
122108,Clear,2019
122110,Clear,2019
122111,Cloudy,2019
122112,Clear,2019
122113,Clear,2019
122115,Clear,2019
122116,Cloudy,2019
122117,Clear,2019
122118,Cloudy,2019
122119,Clear,2019
122120,Clear,2019
122121,Clear,2019
122122,Clear,2019
122123,Clear,2019
122124,Clear,2019
122125,Clear,2019
122126,Clear,2019
122127,Clear,2019
122128,Cloudy,2019
122129,Clear,2019
122130,Clear,2019
122131,Cloudy,2019
122132,Clear,2019
122133,Clear,2019
122134,Cloudy,2019
122135,Clear,2019
122136,Cloudy,2019
122137,Clear,2019
122138,Clear,2019
122139,Clear,2019
122140,Clear,2019
122141,Clear,2019
122142,Clear,2019
122143,Rain,2019
122145,Clear,2019
122146,Clear,2019
122147,Clear,2019
122148,Clear,2019
122149,Cloudy,2019
122150,Clear,2019
122151,Clear,2019
122152,Clear,2019
122153,Clear,2019
122154,Clear,2019
122155,Rain,2019
122156,Clear,2019
122157,Clear,2019
122158,Cloudy,2019
122159,Clear,2019
122160,Clear,2019
122161,Clear,2019
122162,Clear,2019
122163,Clear,2019
122164,Clear,2019
122165,Clear,2019
122166,Clear,2019
122167,Clear,2019
122168,Rain,2019
122169,Cloudy,2019
122170,Clear,2019
122171,Cloudy,2019
122172,Clear,2019
122173,Rain,2019
122174,Clear,2019
122176,Clear,2019
122177,Clear,2019
122178,Clear,2019
122179,Clear,2019
122180,Clear,2019
122181,Clear,2019
122182,Clear,2019
122183,Clear,2019
122184,Cloudy,2019
122185,Clear,2019
122186,Clear,2019
122187,Clear,2019
122190,Clear,2019
122191,Clear,2019
122192,Clear,2019
122193,Clear,2019
122194,Clear,2019
122195,Clear,2019
122196,Clear,2019
122197,Clear,2019
122198,Clear,2019
122199,Clear,2019
122200,Clear,2019
122201,Cloudy,2019
122202,Clear,2019
122204,Clear,2019
122205,Clear,2019
122206,Clear,2019
122207,Cloudy,2019
122208,Clear,2019
122209,Clear,2019
122210,Clear,2019
122211,Clear,2019
122212,Rain,2019
122213,Clear,2019
122214,Clear,2019
122215,Clear,2019
122216,Cloudy,2019
122217,Clear,2019
122218,Clear,2019
122219,Clear,2019
122220,Cloudy,2019
122221,Cloudy,2019
122222,Clear,2019
122223,Clear,2019
122224,Clear,2019
122225,Cloudy,2019
122226,Clear,2019
122227,Clear,2019
122228,Clear,2019
122229,Clear,2019
122230,Clear,2019
122231,Clear,2019
122232,Clear,2019
122233,"Fog, Smog, Smoke",2019
122234,Clear,2019
122235,Clear,2019
122236,Cloudy,2019
122237,Clear,2019
122238,Clear,2019
122239,Cloudy,2019
122240,Cloudy,2019
122241,Rain,2019
122242,Clear,2019
122243,Clear,2019
122244,Clear,2019
122245,Clear,2019
122246,Clear,2019
122247,Cloudy,2019
122248,Clear,2019
122249,Clear,2019
122250,Rain,2019
122251,Clear,2019
122252,Clear,2019
122253,Clear,2019
122254,Rain,2019
122255,Cloudy,2019
122256,Clear,2019
122257,Clear,2019
122258,Cloudy,2019
122259,Clear,2019
122261,Rain,2019
122262,Clear,2019
122263,Cloudy,2019
122264,Clear,2019
122265,Clear,2019
122266,Clear,2019
122267,Clear,2019
122268,Clear,2019
122269,Rain,2019
122270,Cloudy,2019
122272,Clear,2019
122273,Clear,2019
122274,Cloudy,2019
122275,Clear,2019
122276,Clear,2019
122277,Clear,2019
122278,Clear,2019
122279,Clear,2019
122280,Clear,2019
122281,Clear,2019
122282,Clear,2019
122283,Clear,2019
122285,Clear,2019
122286,Clear,2019
122287,Clear,2019
122288,Clear,2019
122290,Clear,2019
122291,Clear,2019
122292,Clear,2019
122293,Clear,2019
122294,Rain,2019
122295,Clear,2019
122296,Cloudy,2019
122297,Cloudy,2019
122298,Clear,2019
122299,Clear,2019
122300,Clear,2019
122301,Clear,2019
122302,Clear,2019
122303,Clear,2019
122304,Clear,2019
122305,Clear,2019
122306,Clear,2019
122307,Clear,2019
122308,Clear,2019
122309,Clear,2019
122310,Clear,2019
122311,Clear,2019
122312,Rain,2019
122313,Clear,2019
122314,Clear,2019
122315,Cloudy,2019
122316,Rain,2019
122317,Clear,2019
122318,Clear,2019
122319,Clear,2019
122320,Cloudy,2019
122321,Rain,2019
122322,Clear,2019
122323,Clear,2019
122324,Clear,2019
122325,Cloudy,2019
122326,Clear,2019
122327,Cloudy,2019
122328,Clear,2019
122329,Clear,2019
122330,Clear,2019
122331,Clear,2019
122332,Clear,2019
122333,Clear,2019
122334,Cloudy,2019
122335,Clear,2019
122336,Clear,2019
122337,Clear,2019
122338,Clear,2019
122339,Clear,2019
122341,Clear,2019
122342,Cloudy,2019
122343,Clear,2019
122344,Clear,2019
122345,Cloudy,2019
122347,Clear,2019
122348,Clear,2019
122351,Cloudy,2019
122352,Clear,2019
122353,Rain,2019
122354,Cloudy,2019
122355,Clear,2019
122356,Clear,2019
122357,Clear,2019
122358,Clear,2019
122359,Cloudy,2019
122360,Cloudy,2019
122361,Clear,2019
122362,Cloudy,2019
122363,Clear,2019
122364,Rain,2019
122365,Clear,2019
122366,Clear,2019
122367,Cloudy,2019
122368,Clear,2019
122369,Clear,2019
122370,Cloudy,2019
122371,Clear,2019
122372,Clear,2019
122373,Clear,2019
122375,Clear,2019
122376,Cloudy,2019
122378,Clear,2019
122379,Cloudy,2019
122380,Clear,2019
122382,Cloudy,2019
122383,Clear,2019
122384,Clear,2019
122385,Rain,2019
122386,Clear,2019
122388,Clear,2019
122389,Clear,2019
122390,Clear,2019
122391,Clear,2019
122392,Cloudy,2019
122393,Cloudy,2019
122394,Cloudy,2019
122395,Clear,2019
122396,Clear,2019
122397,Clear,2019
122398,Clear,2019
122399,Rain,2019
122400,Clear,2019
122401,Clear,2019
122402,Cloudy,2019
122403,Rain,2019
122404,Clear,2019
122405,Clear,2019
122406,Clear,2019
122407,Clear,2019
122408,Clear,2019
122409,Cloudy,2019
122410,Clear,2019
122411,Clear,2019
122412,Clear,2019
122413,Cloudy,2019
122414,Clear,2019
122415,Clear,2019
122416,Clear,2019
122417,Clear,2019
122418,Clear,2019
122419,Clear,2019
122420,Clear,2019
122421,Clear,2019
122422,Rain,2019
122423,Clear,2019
122424,Cloudy,2019
122425,Clear,2019
122426,Cloudy,2019
122427,Clear,2019
122428,Cloudy,2019
122429,Clear,2019
122430,Clear,2019
122432,Clear,2019
122433,Clear,2019
122434,Clear,2019
122435,Clear,2019
122436,Clear,2019
122437,Clear,2019
122438,Rain,2019
122439,Clear,2019
122440,Clear,2019
122441,Cloudy,2019
122442,Clear,2019
122443,Clear,2019
122444,Clear,2019
122445,Clear,2019
122446,Clear,2019
122447,Cloudy,2019
122448,Rain,2019
122449,Clear,2019
122451,Cloudy,2019
122452,Clear,2019
122454,Clear,2019
122455,Clear,2019
122456,Cloudy,2019
122457,Cloudy,2019
122458,Rain,2019
122459,Clear,2019
122460,Cloudy,2019
122461,Cloudy,2019
122462,Cloudy,2019
122463,Clear,2019
122464,Clear,2019
122465,Clear,2019
122466,Clear,2019
122467,Clear,2019
122468,Cloudy,2019
122469,Rain,2019
122470,Clear,2019
122471,Clear,2019
122472,Clear,2019
122474,Clear,2019
122475,Clear,2019
122476,Clear,2019
122477,Clear,2019
122478,Clear,2019
122479,Clear,2019
122480,Clear,2019
122482,Clear,2019
122483,Cloudy,2019
122484,Clear,2019
122485,Clear,2019
122486,Rain,2019
122487,Rain,2019
122488,Clear,2019
122489,Clear,2019
122490,Rain,2019
122491,Clear,2019
122492,Clear,2019
122493,Clear,2019
122494,Clear,2019
122495,Clear,2019
122497,Clear,2019
122498,Clear,2019
122499,Clear,2019
122500,Clear,2019
122501,Clear,2019
122502,Clear,2019
122503,Clear,2019
122504,Rain,2019
122505,Clear,2019
122506,Clear,2019
122507,Clear,2019
122508,Clear,2019
122510,Clear,2019
122511,Clear,2019
122512,Clear,2019
122513,Clear,2019
122514,Clear,2019
122515,Clear,2019
122516,Cloudy,2019
122517,Clear,2019
122518,Clear,2019
122519,Cloudy,2019
122520,Clear,2019
122521,Clear,2019
122522,Clear,2019
122523,Clear,2019
122524,Clear,2019
122525,Cloudy,2019
122526,Clear,2019
122527,Clear,2019
122528,Clear,2019
122529,Clear,2019
122530,Clear,2019
122531,Clear,2019
122533,Rain,2019
122534,Clear,2019
122535,Clear,2019
122536,Clear,2019
122537,Rain,2019
122538,Clear,2019
122539,Clear,2019
122540,Clear,2019
122541,Clear,2019
122542,Rain,2019
122543,Clear,2019
122544,Clear,2019
122545,Clear,2019
122546,Clear,2019
122547,Clear,2019
122548,Clear,2019
122549,Clear,2019
122550,Clear,2019
122551,Clear,2019
122552,Clear,2019
122553,Cloudy,2019
122554,Clear,2019
122555,Rain,2019
122556,Rain,2019
122557,Clear,2019
122559,Clear,2019
122561,Clear,2019
122562,Clear,2019
122563,Clear,2019
122564,Clear,2019
122565,Clear,2019
122566,Clear,2019
122567,Clear,2019
122568,Clear,2019
122569,Cloudy,2019
122570,Clear,2019
122571,Clear,2019
122573,Clear,2019
122574,Cloudy,2019
122575,Clear,2019
122576,Clear,2019
122578,Clear,2019
122579,Clear,2019
122580,Clear,2019
122581,Clear,2019
122582,Clear,2019
122583,Clear,2019
122585,Clear,2019
122586,Clear,2019
122587,Clear,2019
122588,Clear,2019
122589,Clear,2019
122590,Clear,2019
122591,Clear,2019
122592,Clear,2019
122593,Clear,2019
122594,Clear,2019
122595,Clear,2019
122596,Clear,2019
122597,Clear,2019
122598,Clear,2019
122599,Clear,2019
122600,Cloudy,2019
122601,Clear,2019
122602,Clear,2019
122603,Clear,2019
122604,Clear,2019
122605,Clear,2019
122606,Clear,2019
122607,Clear,2019
122608,Clear,2019
122609,Rain,2019
122610,Clear,2019
122611,Clear,2019
122612,Clear,2019
122613,Clear,2019
122614,Clear,2019
122615,Rain,2019
122616,Cloudy,2019
122617,Cloudy,2019
122618,Clear,2019
122620,Rain,2019
122621,Cloudy,2019
122622,Clear,2019
122624,Clear,2019
122625,Clear,2019
122626,Cloudy,2019
122627,Clear,2019
122628,Clear,2019
122629,Cloudy,2019
122630,Clear,2019
122631,Clear,2019
122632,Clear,2019
122633,Clear,2019
122634,Clear,2019
122635,Clear,2019
122636,Clear,2019
122637,Clear,2019
122638,Clear,2019
122639,Cloudy,2019
122640,Cloudy,2019
122641,Cloudy,2019
122642,Clear,2019
122643,Cloudy,2019
122644,Clear,2019
122645,Clear,2019
122646,Clear,2019
122647,Clear,2019
122648,Rain,2019
122649,Cloudy,2019
122650,Clear,2019
122651,Clear,2019
122653,Cloudy,2019
122654,Clear,2019
122655,Clear,2019
122656,Rain,2019
122657,Clear,2019
122658,Clear,2019
122659,Clear,2019
122660,Clear,2019
122661,Clear,2019
122662,Cloudy,2019
122663,Clear,2019
122664,Clear,2019
122665,Clear,2019
122666,Rain,2019
122667,Clear,2019
122668,Cloudy,2019
122669,Clear,2019
122670,Clear,2019
122671,Clear,2019
122672,Clear,2019
122673,Clear,2019
122674,Clear,2019
122675,Clear,2019
122676,Clear,2019
122677,Clear,2019
122678,Clear,2019
122679,Clear,2019
122680,Clear,2019
122681,Cloudy,2019
122682,Clear,2019
122684,Clear,2019
122685,Cloudy,2019
122686,Cloudy,2019
122687,Clear,2019
122688,Clear,2019
122689,Clear,2019
122690,Clear,2019
122691,Clear,2019
122692,Clear,2019
122693,Clear,2019
122694,Clear,2019
122695,Cloudy,2019
122697,Clear,2019
122698,Clear,2019
122699,Cloudy,2019
122702,Clear,2019
122703,Clear,2019
122705,Clear,2019
122706,Clear,2019
122708,Clear,2019
122709,Clear,2019
122710,Cloudy,2019
122712,Clear,2019
122713,Rain,2019
122714,Clear,2019
122716,Clear,2019
122717,Clear,2019
122718,Clear,2019
122719,Clear,2019
122720,Clear,2019
122721,"Fog, Smog, Smoke",2019
122722,Clear,2019
122723,Clear,2019
122724,Clear,2019
122725,Clear,2019
122726,Cloudy,2019
122727,Clear,2019
122728,Clear,2019
122729,Clear,2019
122731,Cloudy,2019
122732,Clear,2019
122733,Clear,2019
122734,Clear,2019
122735,Clear,2019
122736,Clear,2019
122737,Clear,2019
122738,Cloudy,2019
122739,Cloudy,2019
122740,Clear,2019
122741,Clear,2019
122742,Clear,2019
122743,Clear,2019
122744,Clear,2019
122745,"Fog, Smog, Smoke",2019
122746,Clear,2019
122747,Clear,2019
122748,Clear,2019
122749,Clear,2019
122750,Clear,2019
122751,Clear,2019
122752,Clear,2019
122753,Clear,2019
122754,Clear,2019
122756,Clear,2019
122757,Clear,2019
122758,Clear,2019
122759,Clear,2019
122760,Clear,2019
122761,Clear,2019
122762,Clear,2019
122763,Clear,2019
122764,Clear,2019
122766,Clear,2019
122767,Clear,2019
122768,Clear,2019
122769,Clear,2019
122770,Clear,2019
122771,Clear,2019
122772,Clear,2019
122773,Clear,2019
122774,Clear,2019
122775,Clear,2019
122776,Clear,2019
122777,Clear,2019
122778,Cloudy,2019
122779,Clear,2019
122780,Clear,2019
122781,Clear,2019
122783,Clear,2019
122785,Rain,2019
122786,Cloudy,2019
122787,Clear,2019
122788,Cloudy,2019
122789,Clear,2019
122790,Cloudy,2019
122791,Clear,2019
122792,Clear,2019
122793,Cloudy,2019
122794,Clear,2019
122795,Clear,2019
122796,Clear,2019
122797,Clear,2019
122798,Clear,2019
122799,Clear,2019
122800,Clear,2019
122801,Clear,2019
122802,Clear,2019
122803,Cloudy,2019
122804,Clear,2019
122805,Clear,2019
122806,Clear,2019
122807,Clear,2019
122808,Clear,2019
122810,Clear,2019
122811,Clear,2019
122812,Clear,2019
122813,Clear,2019
122814,Clear,2019
122816,Clear,2019
122817,Cloudy,2019
122818,Clear,2019
122819,Clear,2019
122820,Clear,2019
122821,Clear,2019
122822,Clear,2019
122823,Clear,2019
122825,Clear,2019
122826,Clear,2019
122827,Clear,2019
122828,Clear,2019
122829,Cloudy,2019
122830,Cloudy,2019
122831,Clear,2019
122832,Cloudy,2019
122833,Clear,2019
122834,Clear,2019
122835,Clear,2019
122836,Clear,2019
122837,Clear,2019
122838,Clear,2019
122839,Clear,2019
122840,Clear,2019
122841,Cloudy,2019
122843,Clear,2019
122845,Clear,2019
122846,Clear,2019
122848,Clear,2019
122849,Clear,2019
122850,Clear,2019
122851,Clear,2019
122852,Clear,2019
122853,Rain,2019
122854,Rain,2019
122855,Clear,2019
122856,Rain,2019
122857,Rain,2019
122858,Cloudy,2019
122859,Clear,2019
122860,Clear,2019
122861,Clear,2019
122862,Clear,2019
122863,Clear,2019
122864,Clear,2019
122865,Cloudy,2019
122867,Clear,2019
122868,Clear,2019
122869,Rain,2019
122870,"Fog, Smog, Smoke",2019
122871,Clear,2019
122872,Clear,2019
122873,Clear,2019
122875,Cloudy,2019
122876,Clear,2019
122877,Rain,2019
122878,Clear,2019
122879,Cloudy,2019
122880,Cloudy,2019
122881,Clear,2019
122882,Clear,2019
122883,Clear,2019
122884,Clear,2019
122885,Cloudy,2019
122886,Clear,2019
122887,Clear,2019
122888,Clear,2019
122889,Rain,2019
122890,Other,2019
122891,Cloudy,2019
122892,Clear,2019
122893,Rain,2019
122894,Cloudy,2019
122895,Clear,2019
122896,"Fog, Smog, Smoke",2019
122897,Clear,2019
122898,Clear,2019
122899,Clear,2019
122901,Clear,2019
122902,Cloudy,2019
122903,Clear,2019
122904,Cloudy,2019
122905,Clear,2019
122906,Rain,2019
122907,Clear,2019
122908,Clear,2019
122909,Rain,2019
122910,Clear,2019
122911,Rain,2019
122912,Clear,2019
122913,Clear,2019
122914,Cloudy,2019
122915,Cloudy,2019
122916,Clear,2019
122919,Clear,2019
122921,Clear,2019
122922,Clear,2019
122923,Clear,2019
122924,Cloudy,2019
122926,Cloudy,2019
122927,Clear,2019
122928,Cloudy,2019
122929,Clear,2019
122930,Clear,2019
122931,Clear,2019
122932,Cloudy,2019
122934,Clear,2019
122935,Clear,2019
122936,Clear,2019
122938,Clear,2019
122939,Clear,2019
122940,Clear,2019
122941,Clear,2019
122942,Rain,2019
122943,Rain,2019
122944,Clear,2019
122945,Clear,2019
122946,Rain,2019
122947,Rain,2019
122948,Cloudy,2019
122949,Clear,2019
122950,Clear,2019
122951,Clear,2019
122952,Clear,2019
122953,Clear,2019
122954,Clear,2019
122955,Clear,2019
122956,Clear,2019
122957,Clear,2019
122958,Rain,2019
122959,Cloudy,2019
122960,Clear,2019
122961,Clear,2019
122962,Clear,2019
122963,Cloudy,2019
122964,Cloudy,2019
122965,Rain,2019
122966,Cloudy,2019
122967,Clear,2019
122968,Rain,2019
122969,Clear,2019
122971,Clear,2019
122972,Clear,2019
